timestamp,project_name,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2020-09-14 09:26:11,project_delta,49,6,1.6792811763582352,4,0,1.234537536647612,9,0,0.15653373704179155,9,Canada,CAN,Ontario,N,,
2020-09-15 09:26:11,project_alpha,49,9,1.5693997736213345,2,0,1.234536098249184,2,0,0.15653343291583888,2,Canada,CAN,Ontario,N,,
2020-09-16 09:26:11,project_alpha,39,6,2.946486038838468,2,0,1.234536537243629,2,0,0.1565335260478333,2,Canada,CAN,Sao Paulo,Y,,brazilsouth
2020-09-17 09:26:11,project_gamma,33,8,4.067724503286266,1,0,1.2345371534944665,1,0,0.15653365671974634,1,Canada,CAN,Ontario,N,,brazilsouth
2020-09-18 09:26:11,project_gamma,25,5,2.249613124577206,9,0,1.2345366651026313,6,0,0.15653355292624316,9,USA,TWN,Ohio,N,,
2020-09-19 09:26:11,project_beta,19,7,1.1811669869987376,7,0,1.234537709927536,6,0,0.1565337746785024,6,Brazil,BRA,Ontario,N,,
2020-09-20 09:26:11,project_delta,35,5,3.684356305976242,7,0,1.2345383152305747,5,0,0.1565339025700432,5,USA,TWN,Ohio,Y,gcp,
2020-09-21 09:26:11,project_alpha,32,2,1.9884545979647874,9,0,1.2345373054590747,6,0,0.15653368929408415,6,Canada,CAN,Ontario,N,,
2020-09-22 09:26:11,project_gamma,27,2,3.686409505208125,9,0,1.234535868074273,4,0,0.1565333842076853,6,Taiwan,CAN,Changhua County,N,,
2020-09-23 09:26:11,project_gamma,38,7,1.353772358876504,4,0,1.2345366990043714,4,0,0.15653356016072897,4,Canada,CAN,Ontario,N,gcp,asia-east1
2020-09-24 09:26:11,project_alpha,15,1,1.3374193541151194,7,0,1.2345368208240601,7,0,0.1565335861769491,7,Canada,CAN,Ontario,N,,
2020-09-25 09:26:11,project_alpha,44,6,1.4306735585621808,2,0,1.2345369027025366,2,0,0.15653360370582908,2,Canada,TWN,Changhua County,N,,
2020-09-26 09:26:11,project_theta,33,1,4.5,6,0,1.2345368189677546,9,0,0.15653358616174448,6,Brazil,BRA,Sao Paulo,N,,asia-east1
2020-09-27 09:26:11,project_delta,33,7,3.8215186246618673,2,0,1.2345355380385132,2,0,0.15653331477521923,2,Taiwan,TWN,Changhua County,N,,
2020-09-28 09:26:11,project_alpha,32,9,2.984449173314864,9,0,1.2345356684480824,6,0,0.15653334148523512,9,Taiwan,TWN,Changhua County,N,,
2020-09-29 09:26:11,project_theta,23,4,1.8780659092287326,4,0,1.2345372180886276,4,0,0.15653367088260758,4,Taiwan,CAN,Changhua County,N,,
2020-09-30 09:26:11,project_gamma,44,7,3.467514145158158,5,0,1.2345368914663555,5,0,0.15653360139357142,5,USA,USA,Ohio,N,,
2020-10-01 09:26:11,project_alpha,17,6,3.27430883750206,1,0,1.2345354190394593,1,0,0.15653328824790033,1,Canada,CAN,Ontario,N,,asia-east1
2020-10-02 09:26:11,project_alpha,31,9,2.248561869987001,6,0,1.2345363703335361,6,0,0.15653349063637473,6,Canada,CAN,Ontario,Y,gcp,
2020-10-03 09:26:11,project_beta,30,1,2.89703344799918,8,0,1.2345368742320628,8,0,0.15653359757207555,8,Brazil,BRA,Sao Paulo,Y,,brazilsouth
2020-10-04 09:26:11,project_theta,38,9,3.61106505238224,6,0,1.2345367336576605,4,0,0.1565335674069313,6,Brazil,BRA,Sao Paulo,N,,
2020-10-05 09:26:11,project_gamma,49,2,4.5,9,0,1.234535068382205,6,0,0.1565332139897481,9,USA,USA,Ohio,Y,,
2020-10-06 09:26:11,project_alpha,22,6,3.0938484747312964,4,0,1.234536970636877,9,0,0.15653361776171912,4,Canada,CAN,Ontario,N,gcp,brazilsouth
2020-10-07 09:26:11,project_alpha,36,9,2.292120271971835,6,0,1.2345375639996699,9,0,0.15653374344856258,6,Canada,TWN,Ontario,N,gcp,asia-east1
2020-10-08 09:26:11,project_alpha,35,2,2.4333739140184756,6,0,1.2345381707363707,6,0,0.15653387191803594,6,Taiwan,CAN,Ontario,Y,gcp,brazilsouth
2020-10-09 09:26:11,project_beta,37,6,2.048909718823783,6,0,1.2345372278494697,6,0,0.15653367245012756,6,Brazil,BRA,Sao Paulo,Y,gcp,brazilsouth
2020-10-10 09:26:11,project_alpha,42,6,3.585086162640055,7,0,1.2345364339144544,7,0,0.1565335035367245,7,Canada,CAN,Ontario,N,,
2020-10-11 09:26:11,project_alpha,10,2,1.134114835949956,5,0,1.2345354626885805,5,0,0.15653329836558472,7,Canada,CAN,Ontario,Y,gcp,
2020-10-12 09:26:11,project_beta,20,9,1.9029005293925785,8,0,1.2345373136058033,8,0,0.15653369096759145,8,Canada,BRA,Sao Paulo,N,,asia-east1
2020-10-13 09:26:11,project_theta,38,1,4.285257524611542,1,0,1.2345358117453593,3,0,0.15653337227713177,3,Taiwan,TWN,Changhua County,N,,
2020-10-14 09:26:11,project_gamma,37,4,2.7922120586277512,9,0,1.2345360649263037,9,0,0.15653342581924543,9,USA,TWN,Ohio,N,,
2020-10-15 09:26:11,project_beta,28,4,3.2333200031791494,2,0,1.2345358034090212,2,0,0.15653337011567248,2,Canada,CAN,Ontario,Y,,
2020-10-16 09:26:11,project_alpha,32,6,2.375177551991583,6,0,1.2345369829447093,6,0,0.156533620644439,6,Taiwan,TWN,Ontario,Y,gcp,brazilsouth
2020-10-17 09:26:11,project_alpha,26,4,2.083193166088155,4,0,1.2345359776620648,4,0,0.15653340726322287,4,Brazil,BRA,Sao Paulo,Y,,brazilsouth
2020-10-18 09:26:11,project_gamma,33,4,0.5,7,0,1.234536837697282,7,0,0.15653358957804742,7,Taiwan,TWN,Changhua County,N,,
2020-10-19 09:26:11,project_alpha,48,4,3.266380363325259,4,0,1.2345370583664532,4,0,0.15653363691616143,4,Canada,CAN,Ontario,N,,
2020-10-20 09:26:11,project_beta,33,7,0.6315180623888446,5,0,1.2345363663107776,5,0,0.156533490137984,1,Brazil,CAN,Ontario,N,,
2020-10-21 09:26:11,project_delta,38,9,1.1159829105067351,9,0,1.234536726936738,6,0,0.15653356579406816,6,USA,USA,Ohio,N,,
2020-10-22 09:26:11,project_delta,44,2,4.268270669312598,1,0,1.2345360249809079,1,0,0.15653341743537924,1,Taiwan,CAN,Ontario,N,,
2020-10-23 09:26:11,project_alpha,27,9,2.806941863678423,3,0,1.2345375185399567,1,0,0.15653373411018248,3,Canada,CAN,Ontario,N,,
2020-10-24 09:26:11,project_delta,33,1,4.353214800409291,1,0,1.2345366871258758,1,0,0.15653355753777753,1,Taiwan,TWN,Changhua County,N,,
2020-10-25 09:26:11,project_alpha,22,1,1.4241102666861365,6,0,1.2345361027053452,6,0,0.15653343360374983,6,Canada,CAN,Ontario,N,,
2020-10-26 09:26:11,project_alpha,22,9,2.602822126977707,6,0,1.234537335244475,4,0,0.15653369529329378,9,Brazil,CAN,Sao Paulo,N,,
2020-10-27 09:26:11,project_delta,19,4,1.6362051951883543,4,0,1.234536462722036,4,0,0.15653351021099962,4,USA,USA,Ohio,Y,gcp,brazilsouth
2020-10-28 09:26:11,project_alpha,34,9,3.595257486946566,5,0,1.2345374401526745,7,0,0.15653371741599337,5,Canada,CAN,Ontario,N,,asia-east1
2020-10-29 09:26:11,project_gamma,33,7,4.021486096852983,6,0,1.2345352048049114,6,0,0.15653324283309375,6,USA,USA,Changhua County,N,,brazilsouth
2020-10-30 09:26:11,project_delta,16,9,1.6319564719658741,9,0,1.234537423269839,9,0,0.15653371367489866,9,Taiwan,TWN,Changhua County,N,,
2020-10-31 09:26:11,project_alpha,41,1,2.3098726680239645,3,0,1.2345368612409071,3,0,0.15653359488641813,3,Canada,CAN,Ontario,N,,brazilsouth
2020-11-01 09:26:11,project_beta,11,4,3.2912770813702505,8,0,1.2345375460983867,8,0,0.15653373979328242,8,Canada,CAN,Ontario,N,,asia-east1
2020-11-02 09:26:11,project_alpha,40,9,2.782307708918635,6,0,1.234536467654598,6,0,0.15653351110077862,7,Taiwan,CAN,Ontario,N,,
2020-11-03 09:26:11,project_gamma,36,9,2.9882814841106864,2,0,1.2345355954712034,4,0,0.15653332646683327,2,USA,USA,Ohio,N,,
2020-11-04 09:26:11,project_theta,38,7,1.2920112877540124,6,0,1.2345363330748567,7,0,0.15653348247310825,6,Canada,CAN,Ontario,N,,
2020-11-05 09:26:11,project_theta,49,6,2.573977504951546,2,0,1.2345365515319395,2,0,0.15653352929799874,2,Brazil,BRA,Sao Paulo,N,,
2020-11-06 09:26:11,project_theta,33,6,1.4131333399652701,7,0,1.2345358718693484,7,0,0.15653338507403447,7,Canada,CAN,Ontario,N,,
2020-11-07 09:26:11,project_delta,49,7,2.7208403896212525,9,0,1.2345351902066282,4,0,0.1565332406411073,9,Canada,CAN,Ontario,N,,asia-east1
2020-11-08 09:26:11,project_alpha,29,2,4.47650503920699,5,0,1.2345379757689998,5,0,0.15653383120608874,5,Taiwan,CAN,Changhua County,N,,
2020-11-09 09:26:11,project_beta,45,7,3.3818822768886654,7,0,1.2345382106590648,7,0,0.15653388101147803,7,Brazil,CAN,Sao Paulo,N,,
2020-11-10 09:26:11,project_delta,42,9,3.1702787638621324,6,0,1.2345366597035985,6,0,0.15653355169139618,6,Canada,TWN,Ontario,N,,
2020-11-11 09:26:11,project_alpha,18,4,2.546344414069506,8,0,1.234537973783572,1,0,0.15653383041781088,3,Taiwan,CAN,Changhua County,N,gcp,
2020-11-12 09:26:11,project_beta,10,2,2.5193172200071148,5,0,1.2345372426905485,1,0,0.15653367539932245,5,Taiwan,TWN,Ontario,Y,gcp,brazilsouth
2020-11-13 09:26:11,project_alpha,32,7,3.9331753371566096,8,0,1.234538396,8,0,0.15653392,8,Canada,CAN,Changhua County,N,,
2020-11-14 09:26:11,project_alpha,39,7,2.6911588028760467,1,0,1.2345376997013993,1,0,0.15653377287104991,1,Canada,CAN,Ontario,N,,
2020-11-15 09:26:11,project_theta,38,9,2.7892971540252356,1,0,1.2345360726675771,1,0,0.15653342716871896,1,Taiwan,TWN,Changhua County,N,,asia-east1
2020-11-16 09:26:11,project_alpha,46,5,3.0800477102102652,6,0,1.23453772467652,6,0,0.15653377815282793,6,Taiwan,CAN,Ontario,N,,asia-east1
2020-11-17 09:26:11,project_theta,21,2,0.6995553729956556,8,0,1.234538396,8,0,0.15653392,8,Brazil,BRA,Ontario,N,,asia-east1
2020-11-18 09:26:11,project_theta,36,9,3.4169728247787985,4,0,1.2345350872351062,4,0,0.15653321855500008,4,Canada,CAN,Ontario,Y,,brazilsouth
2020-11-19 09:26:11,project_delta,37,2,2.1456793147358733,6,0,1.2345376365954615,6,0,0.15653375914534706,6,Canada,CAN,Ontario,N,,asia-east1
2020-11-20 09:26:11,project_alpha,11,3,2.5118454375448627,6,0,1.2345354200459437,7,0,0.15653328907660446,7,USA,TWN,Changhua County,N,,
2020-11-21 09:26:11,project_beta,18,6,2.6013589783169375,3,0,1.2345357321676658,1,0,0.15653335520231587,3,Canada,CAN,Ontario,N,,
2020-11-22 09:26:11,project_theta,21,2,1.2772814040974376,4,0,1.23453638613173,4,0,0.15653349332380131,4,Canada,CAN,Ontario,N,gcp,brazilsouth
2020-11-23 09:26:11,project_alpha,27,6,1.3439235417042863,1,0,1.2345383377108177,5,0,0.15653390796363095,5,Canada,CAN,Ontario,N,,
2020-11-24 09:26:11,project_alpha,29,4,1.7563232635360095,4,0,1.2345361782929325,4,0,0.15653344996901142,4,Canada,BRA,Ontario,N,,
2020-11-25 09:26:11,project_delta,23,2,3.889197666880751,4,0,1.2345368456627843,9,0,0.1565335910915941,4,Canada,TWN,Changhua County,N,,
2020-11-26 09:26:11,project_delta,19,9,1.7878167759821628,2,0,1.234535,2,0,0.1565332,2,Taiwan,TWN,Changhua County,N,,asia-east1
2020-11-27 09:26:11,project_alpha,30,9,4.421721471127918,5,0,1.2345352667888532,5,0,0.15653325617225788,5,Canada,CAN,Ontario,Y,,
2020-11-28 09:26:11,project_theta,40,4,2.1747274181402974,4,0,1.234537321503925,4,0,0.1565336923161737,4,Canada,CAN,Sao Paulo,N,,
2020-11-29 09:26:11,project_beta,39,9,1.0654941453739566,4,0,1.234535510175633,4,0,0.15653330793538972,4,Brazil,BRA,Sao Paulo,Y,,asia-east1
2020-11-30 09:26:11,project_theta,19,7,2.6684607548103996,6,0,1.2345366019421449,6,0,0.15653353989770458,6,Canada,CAN,Changhua County,N,,
2020-12-01 09:26:11,project_alpha,42,4,1.8478702143509809,9,0,1.2345357579811616,9,0,0.15653336041091145,9,Canada,CAN,Ontario,N,,asia-east1
2020-12-02 09:26:11,project_theta,21,7,3.619613875622161,1,0,1.2345354774106505,1,0,0.1565333013109382,1,Brazil,BRA,Sao Paulo,N,,asia-east1
2020-12-03 09:26:11,project_beta,21,7,4.5,5,0,1.2345355299092051,7,0,0.1565333125905616,5,Brazil,BRA,Sao Paulo,N,,brazilsouth
2020-12-04 09:26:11,project_theta,35,9,1.3151691458863208,6,0,1.2345359038029164,6,0,0.15653339158002666,6,Brazil,BRA,Sao Paulo,N,,brazilsouth
2020-12-05 09:26:11,project_beta,10,4,1.6364849526445493,4,0,1.2345368739411173,4,0,0.15653359704870062,4,Brazil,BRA,Sao Paulo,N,,
2020-12-06 09:26:11,project_beta,35,9,2.6456170028347166,6,0,1.2345356199543118,6,0,0.1565333311222799,6,Brazil,BRA,Sao Paulo,N,,
2020-12-07 09:26:11,project_gamma,41,8,4.368421578987659,1,0,1.234536974947358,1,0,0.1565336187612209,1,USA,TWN,Ohio,N,,
2020-12-08 09:26:11,project_alpha,43,8,4.378171667023977,7,0,1.234535685737199,5,0,0.15653334483977543,7,Canada,TWN,Ontario,N,,
2020-12-09 09:26:11,project_alpha,30,9,3.767793153326853,7,0,1.2345382293661196,7,0,0.1565338851056575,6,Taiwan,TWN,Ontario,N,,asia-east1
2020-12-10 09:26:11,project_gamma,28,9,2.9138266674739395,6,0,1.2345353902002432,6,0,0.1565332826519387,6,Taiwan,TWN,Changhua County,Y,gcp,brazilsouth
2020-12-11 09:26:11,project_beta,28,2,1.2851204158723435,5,0,1.2345357728051334,5,0,0.1565333637082911,5,Canada,BRA,Sao Paulo,N,,asia-east1
2020-12-12 09:26:11,project_gamma,40,9,3.5564303104237562,2,0,1.2345369477873267,2,0,0.1565336126034893,2,USA,TWN,Ontario,N,,
2020-12-13 09:26:11,project_theta,13,3,0.5,1,0,1.2345368166770438,1,0,0.1565335853180575,1,Canada,CAN,Ontario,N,,asia-east1
2020-12-14 09:26:11,project_theta,49,5,1.9905566379489974,4,0,1.2345376003611275,2,0,0.15653375161177702,2,Brazil,BRA,Sao Paulo,N,,
2020-12-15 09:26:11,project_delta,29,7,1.459471825159622,5,0,1.2345362550830672,5,0,0.156533466312718,5,Taiwan,USA,Changhua County,Y,,
2020-12-16 09:26:11,project_beta,33,6,2.6167607446333343,7,0,1.2345359213551952,7,0,0.1565333953825675,5,Brazil,BRA,Sao Paulo,N,,
2020-12-17 09:26:11,project_alpha,38,7,1.1670022479786888,1,0,1.2345363294525489,1,0,0.1565334814590888,1,Canada,CAN,Ontario,N,,brazilsouth
2020-12-18 09:26:11,project_theta,33,9,2.26503302025962,1,0,1.2345351740500012,1,0,0.1565332375749396,5,Canada,CAN,Sao Paulo,N,,
2020-12-19 09:26:11,project_gamma,22,8,3.2873451094118242,8,0,1.2345370476029647,8,0,0.15653363426811515,8,USA,USA,Ohio,N,,
2020-12-20 09:26:11,project_alpha,18,9,2.896569446500524,3,0,1.2345373971343303,3,0,0.15653370857265853,8,Taiwan,CAN,Changhua County,Y,gcp,
2020-12-21 09:26:11,project_alpha,35,7,1.3237907226880898,8,0,1.2345365782667774,8,0,0.15653353474605422,8,Canada,TWN,Ontario,N,,asia-east1
2020-12-22 09:26:11,project_delta,33,1,4.099529562587302,7,0,1.234536094140867,7,0,0.15653343160837965,6,Taiwan,USA,Changhua County,N,,
2020-12-23 09:26:11,project_theta,20,6,3.26270765559981,3,0,1.2345372661318037,1,0,0.15653368092645542,1,Canada,CAN,Ontario,N,,
2020-12-24 09:26:11,project_theta,16,2,0.9597566536272097,7,0,1.2345372989596435,7,0,0.15653368695874417,7,Canada,CAN,Changhua County,N,gcp,brazilsouth
2020-12-25 09:26:11,project_delta,40,2,3.441655606712941,7,0,1.2345368109997341,7,0,0.15653358383931593,6,Taiwan,CAN,Changhua County,Y,gcp,brazilsouth
2020-12-26 09:26:11,project_delta,35,9,2.8824530682946916,4,0,1.2345371202092994,4,0,0.15653364954641294,2,Canada,CAN,Ontario,N,,
2020-12-27 09:26:11,project_beta,21,5,1.628513985263957,9,0,1.2345361923027693,9,0,0.1565334529955658,6,Brazil,BRA,Sao Paulo,N,,
2020-12-28 09:26:11,project_alpha,32,6,2.3936826910343694,9,0,1.234537297457826,4,0,0.1565336869274222,4,Canada,CAN,Ontario,N,,
2020-12-29 09:26:11,project_alpha,37,4,1.8702389326601878,6,0,1.2345376660672882,9,0,0.1565337657864385,6,Canada,CAN,Ontario,N,,
2020-12-30 09:26:11,project_alpha,49,7,1.4745525687249643,5,0,1.2345371948340822,5,0,0.15653366548625727,5,Canada,CAN,Ontario,N,,
2020-12-31 09:26:11,project_delta,26,7,2.018003890355837,6,0,1.2345378527453064,6,0,0.15653380436183492,6,Taiwan,CAN,Changhua County,N,,
2021-01-01 09:26:11,project_alpha,43,2,3.9713743986604695,9,0,1.2345369044915753,4,0,0.15653360381026477,4,Taiwan,CAN,Changhua County,N,,
2021-01-02 09:26:11,project_gamma,26,9,4.131750818850589,3,0,1.2345360752715122,1,0,0.1565334276220069,1,USA,USA,Changhua County,N,,
2021-01-03 09:26:11,project_delta,39,8,4.5,2,0,1.2345381516684042,2,0,0.15653386845458844,2,Canada,TWN,Ontario,N,,
2021-01-04 09:26:11,project_gamma,32,4,1.3585556888558121,4,0,1.2345371638614029,9,0,0.15653365928254576,9,USA,USA,Ohio,N,,
2021-01-05 09:26:11,project_delta,28,5,4.019644680449965,4,0,1.234535079462696,9,0,0.15653321682217644,4,Taiwan,TWN,Ohio,N,,
2021-01-06 09:26:11,project_alpha,28,9,2.960932462414683,5,0,1.2345356666806397,5,0,0.15653334155681697,1,Canada,CAN,Ontario,N,,
2021-01-07 09:26:11,project_delta,49,9,2.2346182644806385,4,0,1.2345357027171944,4,0,0.15653334867302812,4,USA,TWN,Ohio,N,,
2021-01-08 09:26:11,project_beta,49,9,2.633149452081686,9,0,1.234536321095629,9,0,0.15653348019441088,6,Brazil,BRA,Sao Paulo,N,,
2021-01-09 09:26:11,project_alpha,10,1,4.5,3,0,1.2345354401743394,1,0,0.15653329377038894,1,Brazil,BRA,Sao Paulo,N,gcp,brazilsouth
2021-01-10 09:26:11,project_alpha,36,4,1.4311660846204506,6,0,1.2345382655278878,6,0,0.1565338925540798,6,Taiwan,TWN,Changhua County,N,,
2021-01-11 09:26:11,project_alpha,37,2,3.546601848690492,6,0,1.2345373591616164,7,0,0.15653370064987077,6,Taiwan,TWN,Changhua County,N,,
2021-01-12 09:26:11,project_gamma,36,4,1.4175028492739083,5,0,1.2345373369260955,5,0,0.15653369599991335,5,USA,USA,Ohio,N,gcp,
2021-01-13 09:26:11,project_gamma,49,8,2.5785766850489455,7,0,1.2345360698813648,7,0,0.1565334270925073,7,USA,USA,Ohio,N,,
2021-01-14 09:26:11,project_alpha,47,6,3.3509543704742355,3,0,1.2345381182792146,3,0,0.1565338612614218,8,Taiwan,TWN,Changhua County,N,,
2021-01-15 09:26:11,project_delta,29,2,2.0757784455617623,3,0,1.2345364700890253,1,0,0.1565335114548571,3,Taiwan,TWN,Changhua County,N,,
2021-01-16 09:26:11,project_theta,13,4,4.5,2,0,1.2345371082199184,4,0,0.1565336470893591,4,Canada,BRA,Ontario,N,,asia-east1
2021-01-17 09:26:11,project_beta,36,6,2.9509402604051655,4,0,1.2345358668408353,4,0,0.15653338373355943,4,Brazil,BRA,Sao Paulo,N,,asia-east1
2021-01-18 09:26:11,project_gamma,48,8,3.9326127661587087,9,0,1.2345373505199089,4,0,0.15653369813064313,4,USA,USA,Ohio,Y,,
2021-01-19 09:26:11,project_theta,10,8,1.972238656415305,8,0,1.234535,8,0,0.1565332,8,Canada,CAN,Ontario,N,,asia-east1
2021-01-20 09:26:11,project_gamma,11,7,3.357811583795329,1,0,1.2345363465903212,3,0,0.1565334854105972,3,USA,USA,Changhua County,N,,
2021-01-21 09:26:11,project_alpha,33,4,0.5,2,0,1.2345374524628594,2,0,0.15653371997299947,2,Canada,CAN,Ontario,N,,asia-east1
2021-01-22 09:26:11,project_alpha,43,9,3.157989592869628,4,0,1.234536357844763,4,0,0.15653348837729228,2,Taiwan,TWN,Changhua County,Y,,
2021-01-23 09:26:11,project_delta,36,8,2.5639588819548327,5,0,1.2345358213521562,1,0,0.15653337363735706,5,USA,USA,Ohio,N,gcp,
2021-01-24 09:26:11,project_alpha,29,8,2.322734908850549,5,0,1.2345374955115223,1,0,0.15653372911421765,5,Taiwan,TWN,Changhua County,Y,,
2021-01-25 09:26:11,project_beta,45,9,0.5,9,0,1.2345370386699899,9,0,0.1565336320810361,9,Brazil,BRA,Sao Paulo,N,,
2021-01-26 09:26:11,project_theta,49,8,0.5,8,0,1.234537325706172,8,0,0.1565336929554491,8,Brazil,CAN,Ontario,N,,
2021-01-27 09:26:11,project_gamma,40,9,3.79600856644269,9,0,1.234536301666774,4,0,0.15653347598259276,4,USA,USA,Changhua County,N,gcp,asia-east1
2021-01-28 09:26:11,project_theta,30,6,2.483277003631622,4,0,1.2345358368926327,4,0,0.15653337760628003,4,Canada,CAN,Ontario,N,,asia-east1
2021-01-29 09:26:11,project_alpha,35,9,1.638138711584351,5,0,1.2345363730194727,5,0,0.15653349109986953,7,Taiwan,CAN,Ontario,N,,
2021-01-30 09:26:11,project_gamma,44,7,4.5,2,0,1.234536089160572,2,0,0.1565334307227904,2,Canada,CAN,Ontario,N,,
2021-01-31 09:26:11,project_gamma,34,7,2.805170966663071,5,0,1.2345360679706754,7,0,0.15653342663688302,5,Taiwan,TWN,Ontario,N,,
2021-02-01 09:26:11,project_theta,33,9,1.3211476432131515,6,0,1.234538396,6,0,0.15653392,6,Brazil,BRA,Sao Paulo,N,,
2021-02-02 09:26:11,project_alpha,43,2,0.8568852032525782,6,0,1.2345383268219348,6,0,0.15653390543105622,6,Taiwan,CAN,Ontario,N,,
2021-02-03 09:26:11,project_gamma,40,2,3.4939486767884285,6,0,1.234535,6,0,0.1565332,6,Taiwan,TWN,Ohio,N,gcp,asia-east1
2021-02-04 09:26:11,project_delta,27,9,4.187371842593622,9,0,1.2345363944381897,9,0,0.1565334960890234,4,Taiwan,TWN,Changhua County,N,,
2021-02-05 09:26:11,project_alpha,23,3,4.0538614533616295,2,0,1.2345380532708117,2,0,0.15653384744940366,2,Canada,TWN,Ontario,N,,
2021-02-06 09:26:11,project_gamma,34,7,1.5782929432837938,6,0,1.234536301440115,6,0,0.156533475942955,6,USA,USA,Ohio,N,,
2021-02-07 09:26:11,project_delta,33,7,2.515747923868468,8,0,1.2345376522013871,8,0,0.15653376215246106,8,Taiwan,TWN,Changhua County,N,,
2021-02-08 09:26:11,project_beta,35,4,3.908863364503974,9,0,1.2345367967444847,9,0,0.1565335812508584,6,Brazil,BRA,Sao Paulo,N,,
2021-02-09 09:26:11,project_beta,19,6,4.5,1,0,1.2345373454725859,1,0,0.15653369733492228,1,Canada,BRA,Ontario,N,,asia-east1
2021-02-10 09:26:11,project_delta,16,7,3.9687671884630884,5,0,1.234535331771592,1,0,0.15653326991130642,1,Canada,CAN,Changhua County,N,,asia-east1
2021-02-11 09:26:11,project_alpha,32,9,3.478901960158702,2,0,1.2345358050939441,2,0,0.15653337109919685,2,Taiwan,CAN,Ontario,N,,
2021-02-12 09:26:11,project_alpha,24,7,4.26832494503346,7,0,1.234536211224109,7,0,0.1565334568712911,7,Canada,CAN,Ontario,N,,brazilsouth
2021-02-13 09:26:11,project_theta,33,6,4.5,6,0,1.2345354585936135,6,0,0.15653329754749604,6,Canada,CAN,Ontario,N,,
2021-02-14 09:26:11,project_gamma,49,6,4.289542461142907,2,0,1.2345371994794223,2,0,0.15653366669144758,2,USA,TWN,Ohio,N,,asia-east1
2021-02-15 09:26:11,project_theta,29,2,1.3237394981094888,6,0,1.2345354474840362,6,0,0.15653329542457775,6,Taiwan,TWN,Changhua County,N,,
2021-02-16 09:26:11,project_delta,26,7,3.231914932632,5,0,1.234536502886785,7,0,0.15653351872746196,7,USA,TWN,Ohio,N,,
2021-02-17 09:26:11,project_delta,49,4,1.4791033680120227,6,0,1.2345376363435672,6,0,0.15653375938473774,6,USA,USA,Ohio,N,,
2021-02-18 09:26:11,project_theta,10,9,2.327841637632235,6,0,1.2345351359574492,9,0,0.15653322938216513,9,Brazil,CAN,Ontario,N,,
2021-02-19 09:26:11,project_delta,18,5,1.208660706245458,9,0,1.234537743788032,4,0,0.15653378203499194,9,Taiwan,TWN,Changhua County,N,,
2021-02-20 09:26:11,project_alpha,18,2,2.3686892190794064,2,0,1.234535396893233,2,0,0.15653328403209718,2,Canada,CAN,Ontario,N,,
2021-02-21 09:26:11,project_delta,49,5,1.6144949999942617,1,0,1.234538396,1,0,0.15653392,1,Taiwan,USA,Ohio,N,,
2021-02-22 09:26:11,project_delta,37,8,2.7154977080119624,1,0,1.234536088522152,3,0,0.15653343043831325,3,Taiwan,USA,Changhua County,N,,asia-east1
2021-02-23 09:26:11,project_theta,37,9,3.446493196091036,8,0,1.2345363989496723,8,0,0.1565334962585007,8,Canada,TWN,Ontario,N,,
2021-02-24 09:26:11,project_delta,41,8,2.1196806261582735,3,0,1.234537409293142,3,0,0.15653371069855493,3,Canada,TWN,Changhua County,N,,
2021-02-25 09:26:11,project_gamma,17,5,1.5541935006435617,7,0,1.234537005306752,7,0,0.1565336256943794,7,USA,USA,Ohio,N,,
2021-02-26 09:26:11,project_gamma,47,8,2.439681799184524,8,0,1.234537335125203,3,0,0.15653369551030438,8,USA,USA,Ohio,N,gcp,
2021-02-27 09:26:11,project_theta,43,4,0.5,6,0,1.234535,6,0,0.1565332,9,Canada,CAN,Ontario,N,,
2021-02-28 09:26:11,project_alpha,25,6,3.3753363732010815,9,0,1.2345364036662463,4,0,0.15653349747061485,6,Canada,CAN,Ontario,N,,
2021-03-01 09:26:11,project_theta,37,6,2.5520837014373834,6,0,1.23453529468372,9,0,0.156533262676138,9,Canada,CAN,Ontario,N,,brazilsouth
2021-03-02 09:26:11,project_beta,20,8,2.4463542768703874,3,0,1.2345356368211617,1,0,0.15653333504836575,3,Brazil,BRA,Ontario,N,,asia-east1
2021-03-03 09:26:11,project_delta,32,1,2.5936325335946053,1,0,1.2345373664494048,1,0,0.15653370199167538,1,Taiwan,TWN,Changhua County,N,,asia-east1
2021-03-04 09:26:11,project_alpha,35,9,2.345800297329797,5,0,1.234536747087826,1,0,0.1565335704414081,5,Canada,CAN,Ontario,N,,
2021-03-05 09:26:11,project_alpha,47,5,2.182372294065745,6,0,1.234536444280412,6,0,0.15653350627204105,6,Canada,CAN,Ontario,Y,gcp,asia-east1
2021-03-06 09:26:11,project_theta,31,2,0.5,6,0,1.2345363902317645,7,0,0.15653349450662252,7,Brazil,CAN,Ontario,N,,asia-east1
2021-03-07 09:26:11,project_theta,36,7,2.118256836875159,4,0,1.2345357199977858,4,0,0.15653335274759114,4,Canada,CAN,Ontario,N,,
2021-03-08 09:26:11,project_alpha,36,9,1.5339704500753297,6,0,1.2345366918609546,7,0,0.15653355903778132,7,Taiwan,CAN,Ontario,N,,
2021-03-09 09:26:11,project_theta,47,9,2.958862721478281,6,0,1.2345362459306146,9,0,0.15653346390314668,9,Canada,CAN,Ontario,N,,
